Code	NAME	FatherAccountKey	ActiveAccount	AcctCurrency	AccountType	LockManualTransaction	CashAccount	CfwRlvnt	BudgetAccount	RateExch	DistributionRuleRelevant	DistributionRule2Relevant	DistributionRule3Relevant	DistributionRule4Relevant	DistributionRule5Relevant	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
AcctCode	ACCTNAME	FatherNum	Postable	ActCurr	ActType	LocManTran	Finanse	CfwRlvnt	Budget	ExchRate	Dim1Relvnt	Dim2Relvnt	Dim3Relvnt	Dim4Relvnt	Dim5Relvnt	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
1621	COMPAÑÍAS ASEGURADORAS	162	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16211001	COMPAÑÍAS ASEGURADORAS	1621	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1622	TRANSPORTADORAS	162	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16221001	TRANSPORTADORAS	1622	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1623	SERVICIOS PÚBLICOS	162	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16231001	SERVICIOS PÚBLICOS	1623	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1624	TRIBUTOS	162	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16241001	TRIBUTOS	1624	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1629	OTRAS	162	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16291001	OTRAS MN	1629	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16291002	OTRAS ME	1629	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
163	INTERESES, REGALÍAS Y DIVIDENDOS	16	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1631	INTERESES	163	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16311001	INTERESES POR COBRAR	1631	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1632	REGALÍAS	163	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16321001	REGALÍAS	1632	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1633	DIVIDENDOS	163	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16331001	DIVIDENDOS	1633	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
164	DEPÓSITOS OTORGADOS EN GARANTÍA	16	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1641	PRÉSTAMOS DE INSTITUCIONES NO FINANCIERAS	164	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16411001	PREST. DE INSTITUCIONES NO FINANCIERAS	1641	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1642	PRÉSTAMOS DE INSTITUCIONES FINANCIERAS	164	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16421001	PREST DE INSTITUCIONES NO FINANCIERAS - M/N	1642	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16421002	PREST DE INSTITUCIONES NO FINANCIERAS - M/E	1642	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1644	DEPÓSITO EN GARANTÍA POR ALQUILERES	164	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16441001	DEPOS EN GARANTIA POR ALQUILERES - M/N	1644	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16441002	DEPOS EN GARANTIA POR ALQUILERES - M/E	1644	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1649	OTROS DEPÓSITOS EN GARANTÍA	164	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16491001	OTROS DEPOSITOS EN GARANTIA	1649	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
165	VENTA DE ACTIVO INMOVILIZADO	16	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1651	INVERSIÓN MOBILIARIA	165	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16511001	INVERSIÓN MOBILIARIA	1651	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1652	INVERSIÓN INMOBILIARIA	165	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16521001	INVERSIÓN INMOBILIARIA	1652	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1653	INMUEBLES, MAQUINARIA Y EQUIPO	165	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16531001	INMUEBLES, MAQUINARIA Y EQUIPO	1653	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1654	INTANGIBLES	165	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16541001	INTANGIBLES	1654	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1655	ACTIVOS BIOLÓGICOS	165	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16551001	ACTIVOS BIOLÓGICOS	1655	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
166	ACTIVOS POR INSTRUMENTOS FINANCIEROS DERIVADOS	16	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1661	INSTRUMENTOS FINANCIEROS	166	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16611001	INSTRUMENTOS FINANCIEROS PRIMARIOS	1661	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1662	INSTRUMENTOS FINANCIEROS DERIVADOS	166	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16621001	CARTERA DE NEGOCIACION	1662	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16622001	INSTRUMENTOS DE COBERTURA	1662	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
168	OTRAS CUENTAS POR COBRAR DIVERSAS	16	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1681	ENTREGAS A RENDIR CUENTA A TERCEROS	168	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16811001	SUBSIDIOS POR ESSALUD	1681	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16812001	ENTREGAS A RENDIR TERCEROS MN	1681	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16812002	ENTREGAS A RENDIR TERCEROS ME	1681	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1682	OTRAS CUENTAS POR COBRAR DIVERSAS	168	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
16821001	OTRAS CTAS POR COBRAR DIVERSAS - M/N	1682	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
16821002	OTRAS CTAS POR COBRAR DIVERSAS - M/E	1682	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17	CUENTAS POR COBRAR DIVERSAS - RELACIONADAS	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
171	PRÉSTAMOS	17	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1711	CON GARANTÍA	171	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17111001	CUENTAS POR COBRAR MATRIZ - CON GARANTÍA	1711	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17112001	CUENTAS POR COBRAR SUBSIDIARIA - CON GARANTÍA	1711	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17113001	CUENTAS POR COBRAR ASOCIADA M/N - CON GARANTÍA	1711	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17113002	CUENTAS POR COBRAR ASOCIADA M/E - CON GARANTÍA	1711	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17114001	CUENTAS POR COBRAR SUCURSAL - CON GARANTÍA	1711	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17115001	CUENTAS POR COBRAR OTROS - CON GARANTÍA	1711	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1712	SIN GARANTÍA	171	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17121001	CUENTAS POR COBRAR MATRIZ - SIN GARANTÍA	1712	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17122001	CUENTAS POR COBRAR SUBSIDIARIA - SIN GARANTÍA	1712	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17123001	CUENTAS POR COBRAR ASOCIADA M/N - SIN GARANTÍA	1712	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17123002	CUENTAS POR COBRAR ASOCIADA M/E - SIN GARANTÍA	1712	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17124001	CUENTAS POR COBRAR SUCURSAL - SIN GARANTÍA	1712	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17125001	CUENTAS POR COBRAR OTROS - SIN GARANTÍA	1712	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
173	INTERESES, REGALÍAS Y DIVIDENDOS	17	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1731	INTERESES	173	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17311001	INTERESES POR COBRAR MATRIZ	1731	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17312001	INTERESES POR COBRAR SUBSIDIARIA	1731	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17313001	INTERESES POR COBRAR ASOCIADA M/N	1731	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17313002	INTERESES POR COBRAR ASOCIADA M/E	1731	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17314001	INTERESES POR COBRAR SUCURSAL	1731	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17315001	INTERESES POR COBRAR OTROS	1731	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1732	REGALÍAS	173	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17321001	REGALÍAS POR COBRAR MATRIZ	1732	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17322001	REGALÍAS POR COBRAR SUBSIDIARIA	1732	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17323001	REGALÍAS POR COBRAR ASOCIADA M/N	1732	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17323002	REGALÍAS POR COBRAR ASOCIADA M/E	1732	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17324001	REGALÍAS POR COBRAR SUCURSAL	1732	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17325001	REGALÍAS POR COBRAR OTROS	1732	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1733	DIVIDENDOS	173	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17331001	DIVIDENDOS POR COBRAR MATRIZ	1733	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17332001	DIVIDENDOS POR COBRAR SUBSIDIARIA	1733	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17333001	DIVIDENDOS POR COBRAR ASOCIADA M/N	1733	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17333002	DIVIDENDOS POR COBRAR ASOCIADA M/E	1733	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
17334001	DIVIDENDOS POR COBRAR OTROS	1733	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
174	DEPÓSITOS OTORGADOS EN GARANTÍA	17	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1741	DEPÓSITOS OTORGADOS EN GARANTÍA	174	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17411001	DEPÓSITOS OTORGADOS EN GARANTÍA	1741	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
175	VENTA DE ACTIVO INMOVILIZADO	17	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
1751	INVERSIÓN MOBILIARIA	175	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17511001	VENTA INVERSIÓN MOBILIARIA - RELACIONADOS	1751	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1752	INVERSIÓN INMOBILIARIA	175	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17521001	VENTA INVERSIÓN INMOBILIARIA - RELACIONADOS	1752	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1753	INMUEBLES, MAQUINARIA Y EQUIPO	175	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17531001	VENTA INMUEBLES, MAQ. Y EQUIPO - RELACIONADOS	1753	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1754	INTANGIBLES	175	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17541001	VENTA DE INTANGIBLES - RELACIONADOS	1754	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
1755	ACTIVOS BIOLÓGICOS	175	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
17551001	VENTA DE ACTIVOS BIOLÓGICOS - RELACIONADOS	1755	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
